Customer ID,Monetaire_Total_Depense,Frequence_Nb_Commandes,Date_Premier_Achat,R_Score,F_Score,M_Score,RFM_Somme,RFM_Pourcentage
12767,949.82,1,2010-11-29 09:38:00,4,1,3,8,267
12768,3.552713678800501e-15,2,2010-09-15 12:08:00,5,2,1,8,267
12769,1143.6,1,2011-04-15 10:25:00,4,1,3,8,267
12770,2975.95,7,2010-04-07 10:44:00,4,4,5,13,433
12771,262.5,2,2010-08-11 11:51:00,5,2,2,9,300
12772,892.47,1,2011-10-11 09:19:00,3,1,3,7,233
12773,1.7763568394002505e-15,2,2010-05-24 17:30:00,5,2,1,8,267
12774,98.7,1,2010-06-22 10:38:00,5,1,1,7,233
12775,1651.32,8,2010-10-26 14:24:00,1,4,4,9,300
12776,55.5,1,2010-02-10 12:11:00,5,1,1,7,233
12777,519.45,1,2010-09-08 11:35:00,5,1,2,8,267
12778,1757.68,10,2010-04-16 09:57:00,2,4,4,10,333
12779,6158.6,21,2009-12-03 07:25:00,2,5,5,12,400
12780,337.4,1,2010-04-20 09:40:00,5,1,2,8,267
12781,707.72,5,2011-02-28 08:43:00,2,3,3,8,267
12782,4526.04,14,2010-07-08 13:31:00,1,5,5,11,367
12783,1603.87,8,2011-09-25 15:35:00,1,4,4,9,300
12784,1763.15,3,2010-06-28 13:06:00,1,3,4,8,267
12785,1079.31,5,2009-12-08 13:56:00,1,3,3,7,233
12786,728.5,1,2010-04-09 12:12:00,5,1,3,9,300
12787,859.18,5,2010-10-22 14:57:00,1,3,3,7,233
12788,444.9,4,2010-06-29 13:05:00,5,3,2,10,333
12789,273.35,3,2010-01-15 12:06:00,3,3,2,8,267
12790,563.45,3,2010-10-25 13:04:00,4,3,2,9,300
12791,585.15,8,2010-03-25 17:29:00,4,4,3,11,367
12792,813.88,3,2010-01-26 16:35:00,4,3,3,10,333
12793,885.53,3,2010-11-03 13:05:00,4,3,3,10,333
12794,860.41,2,2011-09-02 12:01:00,2,2,3,7,233
12795,430.48,1,2011-11-21 10:27:00,2,1,2,5,167
12796,381.0,1,2010-03-21 15:49:00,5,1,2,8,267
12797,471.43,6,2010-10-11 12:53:00,4,4,2,10,333
12798,8510.93,4,2010-10-14 12:27:00,1,3,5,9,300
12799,219.35,1,2010-06-28 15:57:00,5,1,1,7,233
12800,584.25,3,2010-02-01 11:02:00,5,3,3,11,367
12801,1031.87,2,2010-07-27 09:38:00,5,2,3,10,333
12802,2350.42,9,2010-05-25 09:34:00,3,4,4,11,367
12803,1092.81,1,2010-11-11 14:57:00,4,1,3,8,267
12804,325.37,2,2010-07-27 13:52:00,5,2,2,9,300
12805,1434.95,4,2010-02-03 09:06:00,4,3,4,11,367
12806,2878.96,4,2010-04-30 10:44:00,5,3,5,13,433
12807,269.95,3,2010-11-18 13:20:00,4,3,2,9,300
12808,776.7,5,2010-09-03 10:24:00,2,3,3,8,267
12809,1705.34,8,2010-03-02 14:19:00,3,4,4,11,367
12810,534.99,2,2010-02-01 09:52:00,5,2,2,9,300
12811,1033.9,5,2010-10-08 12:20:00,4,3,3,10,333
12812,229.64000000000001,1,2011-10-26 09:54:00,2,1,1,4,133
12813,1687.8,3,2010-01-15 16:52:00,5,3,4,12,400
12814,125.92,1,2011-08-30 12:11:00,3,1,1,5,167
12815,1063.46,2,2011-05-25 13:34:00,3,2,3,8,267
12816,572.2,2,2011-06-16 13:24:00,3,2,2,7,233
12817,690.98,3,2010-10-01 08:57:00,4,3,3,10,333
12818,1517.88,2,2011-03-23 12:06:00,3,2,4,9,300
12819,540.52,1,2010-09-07 15:20:00,5,1,2,8,267
12820,2647.94,13,2009-12-05 13:37:00,1,5,4,10,333
12821,220.8,2,2010-04-07 15:14:00,4,2,1,7,233
12822,918.98,3,2011-09-13 13:46:00,3,3,3,9,300
12823,6501.5,18,2010-01-29 12:52:00,3,5,5,13,433
12824,397.12,1,2011-10-11 12:49:00,3,1,2,6,200
12825,518.63,2,2010-03-08 10:17:00,5,2,2,9,300
12826,2773.69,15,2009-12-18 10:43:00,1,5,4,10,333
12827,430.15000000000003,3,2011-10-26 15:44:00,1,3,2,6,200
12828,1018.71,6,2011-08-01 16:16:00,1,4,3,8,267
12829,345.35,4,2010-06-07 15:04:00,4,3,2,9,300
12830,6748.4,7,2011-06-21 10:53:00,2,4,5,11,367
12831,451.11,3,2010-09-02 15:58:00,4,3,2,9,300
12832,383.03,2,2011-09-02 13:48:00,2,2,2,6,200
12833,417.38,1,2011-07-17 13:46:00,3,1,2,6,200
12834,312.38,1,2011-03-02 09:49:00,4,1,2,7,233
12835,5972.19,49,2009-12-03 12:13:00,5,5,5,15,500
12836,6520.58,17,2009-12-01 14:19:00,3,5,5,13,433
12837,662.66,2,2010-05-19 15:10:00,3,2,3,8,267
12838,2953.46,12,2010-04-26 09:59:00,2,5,5,12,400
12839,9525.22,31,2009-12-07 09:18:00,1,5,5,11,367
12840,4013.87,11,2010-02-03 14:51:00,3,5,5,13,433
12841,6808.0,42,2010-07-08 15:38:00,1,5,5,11,367
12842,1917.99,4,2009-12-02 08:15:00,3,3,4,10,333
12843,6340.56,34,2009-12-13 11:41:00,3,5,5,13,433
12844,648.6,4,2010-04-25 11:51:00,2,3,3,8,267
12845,354.09,4,2011-02-22 14:10:00,4,3,2,9,300
12846,15.58,1,2010-01-26 16:29:00,5,1,1,7,233
12847,1609.0,2,2010-11-17 12:44:00,2,2,4,8,267
12848,208.0,1,2010-02-02 12:45:00,5,1,1,7,233
12849,3042.47,6,2010-04-27 13:44:00,2,4,5,11,367
12850,330.0,1,2010-09-20 12:26:00,5,1,2,8,267
12851,280.76,2,2010-08-19 15:13:00,3,2,2,7,233
12852,299.75,2,2011-02-18 08:47:00,4,2,2,8,267
12853,3728.5,16,2010-02-05 11:57:00,3,5,5,13,433
12854,2899.32,11,2009-12-11 12:55:00,3,5,5,13,433
12855,612.84,4,2010-11-02 18:16:00,4,3,3,10,333
12856,2153.53,8,2011-10-07 12:38:00,1,4,4,9,300
12857,3684.25,7,2010-01-25 15:37:00,4,4,5,13,433
12858,121.08,2,2010-01-26 16:28:00,4,2,1,7,233
12859,575.1,1,2010-09-07 12:20:00,5,1,3,9,300
12860,54.22,1,2010-01-15 15:22:00,5,1,1,7,233
12861,68.25,1,2010-03-30 11:39:00,5,1,1,7,233
12862,984.62,2,2010-08-01 15:20:00,5,2,3,10,333
12863,2775.5499999999997,7,2010-04-29 13:54:00,2,4,4,10,333
12864,299.57,2,2010-07-19 17:22:00,3,2,2,7,233
12865,3303.31,5,2010-08-20 12:20:00,2,3,5,10,333
12866,1227.35,3,2010-07-25 11:37:00,4,3,4,11,367
12867,7778.66,16,2009-12-16 16:25:00,2,5,5,12,400
12868,2043.76,8,2010-11-12 10:05:00,3,4,4,11,367
12869,337.66999999999996,1,2010-01-27 12:10:00,5,1,2,8,267
12870,1662.05,4,2010-03-25 14:32:00,4,3,4,11,367
12871,744.02,3,2010-09-26 10:34:00,3,3,3,9,300
12872,3276.81,13,2009-12-03 20:03:00,4,5,5,14,467
12873,2027.3,3,2010-01-27 09:50:00,4,3,4,11,367
12874,933.42,3,2010-06-03 12:51:00,4,3,3,10,333
12875,1356.99,5,2010-01-11 12:37:00,3,3,4,10,333
12876,4068.59,5,2010-04-28 13:26:00,2,3,5,10,333
12877,2942.14,20,2010-01-18 10:23:00,1,5,5,11,367
12878,841.64,3,2011-03-18 14:02:00,1,3,3,7,233
12879,552.5699999999999,4,2011-09-09 12:11:00,2,3,2,7,233
12880,640.13,2,2010-05-14 11:57:00,4,2,3,9,300
12881,298.0,1,2011-03-09 11:44:00,4,1,2,7,233
12882,1463.04,2,2011-11-06 11:22:00,1,2,4,7,233
12883,703.47,4,2011-09-11 15:18:00,2,3,3,8,267
12884,309.05,1,2011-09-12 13:10:00,3,1,2,6,200
12885,1158.27,4,2011-08-08 11:45:00,3,3,3,9,300
12886,1351.09,3,2011-05-04 11:21:00,3,3,4,10,333
12887,222.4,1,2010-11-21 11:18:00,4,1,1,6,200
12888,313.77,4,2011-03-29 14:31:00,4,3,2,9,300
12889,365.66,6,2010-07-25 14:32:00,4,4,2,10,333
12890,706.02,2,2010-11-17 14:05:00,2,2,3,7,233
12891,819.5,12,2010-02-18 14:32:00,3,5,3,11,367
12892,263.38,1,2010-11-08 09:51:00,4,1,2,7,233
12893,176.55,1,2011-11-09 12:34:00,2,1,1,4,133
12894,157.35,1,2010-05-13 14:47:00,5,1,1,7,233
12895,347.3,3,2011-09-14 08:35:00,2,3,2,7,233
12896,-29.75,1,2009-12-09 09:28:00,5,1,1,7,233
12897,514.25,4,2010-06-14 11:58:00,4,3,2,9,300
12898,296.21000000000004,2,2010-02-18 12:36:00,5,2,2,9,300
12899,366.4,1,2010-10-22 09:53:00,4,1,2,7,233
12900,340.33,1,2010-10-13 15:17:00,5,1,2,8,267
12901,16293.1,36,2011-03-14 10:41:00,1,5,5,11,367
12902,138.68,1,2011-03-20 12:06:00,4,1,1,6,200
12903,833.53,1,2010-10-07 12:39:00,5,1,3,9,300
12904,496.06,2,2011-06-20 13:18:00,1,2,2,5,167
12905,1011.82,3,2010-01-26 14:06:00,5,3,3,11,367
12906,2919.81,5,2011-09-22 15:03:00,1,3,5,9,300
12907,440.36,3,2010-02-24 11:56:00,4,3,2,9,300
12908,1272.0,7,2010-03-19 15:59:00,3,4,4,11,367
12909,3034.77,13,2010-02-24 12:14:00,2,5,5,12,400
12910,5747.02,14,2010-03-28 13:10:00,2,5,5,12,400
12911,1651.72,1,2010-06-06 12:13:00,5,1,4,10,333
12912,1662.3,5,2011-10-30 11:35:00,1,3,4,8,267
12913,6283.24,13,2009-12-01 12:18:00,1,5,5,11,367
12914,223.98,1,2010-11-04 12:28:00,4,1,1,6,200
12915,885.2,8,2010-04-29 19:36:00,3,4,3,10,333
12916,4455.93,8,2010-01-24 11:26:00,3,4,5,12,400
12917,4329.5,8,2009-12-09 14:22:00,3,4,5,12,400
12918,-10953.5,3,2010-03-23 15:20:00,5,3,1,9,300
12919,1301.44,8,2011-06-23 09:22:00,1,4,4,9,300
12920,486.64,4,2009-12-14 15:58:00,1,3,2,6,200
12921,33951.65,103,2009-12-01 13:43:00,1,5,5,11,367
12922,405.38,1,2011-07-01 15:35:00,3,1,2,6,200
12923,770.42,3,2010-05-13 14:55:00,3,3,3,9,300
12924,2423.15,14,2009-12-09 12:40:00,3,5,4,12,400
12925,729.3299999999999,3,2010-04-26 10:32:00,1,3,3,7,233
12926,1523.97,4,2009-12-14 14:35:00,4,3,4,11,367
12927,197.31,1,2010-11-10 10:02:00,4,1,1,6,200
12928,4304.89,12,2010-06-08 10:16:00,2,5,5,12,400
12929,105.1,2,2011-02-01 12:08:00,3,2,1,6,200
12930,409.9,4,2011-06-21 13:25:00,3,3,2,8,267
12931,71299.67,71,2009-12-01 11:46:00,2,5,5,12,400
12932,1698.56,8,2010-02-10 08:46:00,5,4,4,13,433
12933,1576.8799999999999,11,2009-12-10 16:39:00,2,5,4,11,367
12934,181.65,1,2009-12-03 10:51:00,5,1,1,7,233
12935,4182.01,19,2010-04-11 15:59:00,1,5,5,11,367
12936,1012.9,5,2011-09-22 13:51:00,1,3,3,7,233
12937,3097.61,9,2009-12-03 15:43:00,1,4,5,10,333
12938,114.14,1,2011-11-14 11:21:00,2,1,1,4,133
12939,25264.8,20,2010-01-12 11:27:00,3,5,5,13,433
12940,862.44,4,2011-09-13 10:16:00,2,3,3,8,267
12941,377.49,1,2009-12-15 13:12:00,5,1,2,8,267
12942,675.6,3,2010-12-09 09:34:00,3,3,3,9,300
12943,489.0,4,2010-04-13 11:03:00,4,3,2,9,300
12944,604.51,2,2010-12-20 10:41:00,2,2,3,7,233
12945,900.11,2,2010-02-21 15:18:00,4,2,3,9,300
12946,324.45,1,2010-09-29 10:14:00,5,1,2,8,267
12947,1407.29,11,2010-12-01 16:21:00,3,5,4,12,400
12948,2306.18,10,2009-12-02 12:28:00,1,4,4,9,300
12949,15391.0,28,2009-12-03 15:56:00,2,5,5,12,400
12950,1843.0,3,2011-11-15 13:48:00,1,3,4,8,267
12951,3164.42,20,2010-01-10 12:43:00,1,5,5,11,367
12952,1382.8400000000001,5,2011-09-22 16:37:00,1,3,4,8,267
12953,828.8100000000001,2,2010-07-05 13:37:00,1,2,3,6,200
12954,162.45,1,2010-03-11 10:16:00,5,1,1,7,233
12955,4734.26,14,2011-03-17 09:03:00,1,5,5,11,367
12956,521.89,4,2009-12-15 19:03:00,4,3,2,9,300
12957,8628.42,21,2009-12-11 12:01:00,1,5,5,11,367
12958,467.34,2,2010-05-05 16:22:00,4,2,2,8,267
12959,133.35,2,2010-01-11 10:09:00,5,2,1,8,267
12960,1322.07,4,2010-02-16 13:32:00,4,3,4,11,367
12961,211.99,1,2010-11-25 16:44:00,4,1,1,6,200
12962,266.39,2,2011-08-18 13:38:00,1,2,2,5,167
12963,3146.9900000000002,14,2010-07-08 14:45:00,1,5,5,11,367
12964,132.24,1,2010-09-28 17:47:00,5,1,1,7,233
12965,769.8100000000001,1,2011-09-11 15:31:00,3,1,3,7,233
12966,160.18,1,2011-11-30 12:38:00,1,1,1,3,100
12967,2472.37,5,2010-11-21 11:03:00,1,3,4,8,267
12968,135.95,1,2011-08-19 15:44:00,3,1,1,5,167
12969,122.45,1,2010-04-16 10:50:00,5,1,1,7,233
12970,1453.6,10,2009-12-04 14:19:00,1,4,4,9,300
12971,15214.550000000001,120,2009-12-15 19:04:00,1,5,5,11,367
12972,1115.95,6,2010-02-16 14:30:00,4,4,3,11,367
12973,385.55,1,2010-10-22 10:14:00,4,1,2,7,233
12974,408.95,2,2010-05-23 11:45:00,4,2,2,8,267
12975,1993.99,8,2009-12-06 10:38:00,5,4,4,13,433
12976,3156.38,8,2010-02-12 15:46:00,4,4,5,13,433
12977,513.88,4,2010-07-16 16:25:00,3,3,2,8,267
12978,2496.07,6,2009-12-10 11:23:00,4,4,4,12,400
12979,479.53999999999996,2,2009-12-10 15:45:00,5,2,2,9,300
12980,15909.390000000001,26,2009-12-02 11:26:00,3,5,5,13,433
12981,372.21999999999997,2,2011-07-29 14:14:00,2,2,2,6,200
12982,2562.12,17,2010-04-12 13:50:00,4,5,4,13,433
12983,490.08000000000004,1,2010-04-20 12:58:00,5,1,2,8,267
12984,97.5,1,2011-11-21 12:37:00,2,1,1,4,133
12985,1215.6200000000001,3,2011-11-11 12:44:00,1,3,4,8,267
12986,1998.3400000000001,12,2010-01-21 10:45:00,4,5,4,13,433
12987,1298.51,6,2010-01-20 09:57:00,3,4,4,11,367
12988,505.82,1,2011-02-20 14:31:00,4,1,2,7,233
12989,12846.8,39,2009-12-10 13:27:00,1,5,5,11,367
12990,955.5,7,2010-03-30 11:36:00,2,4,3,9,300
12991,764.82,3,2010-11-15 13:43:00,2,3,3,8,267
12992,93.35000000000001,1,2009-12-14 16:46:00,5,1,1,7,233
12993,1191.26,10,2010-02-18 10:35:00,2,4,4,10,333
12994,902.22,5,2011-03-16 08:31:00,1,3,3,7,233
12995,200.72,2,2011-09-15 15:44:00,3,2,1,6,200
12996,355.5,1,2010-11-29 09:27:00,4,1,2,7,233
12997,2065.11,16,2009-12-17 16:14:00,2,5,4,11,367
12998,897.38,4,2010-02-24 11:55:00,5,3,3,11,367
12999,455.88,3,2011-04-08 10:26:00,4,3,2,9,300
13000,965.0,5,2009-12-14 17:03:00,3,3,3,9,300
13001,24006.600000000002,37,2009-12-03 14:43:00,1,5,5,11,367
13002,414.13,3,2010-10-01 11:58:00,4,3,2,9,300
13003,149.05,3,2011-05-09 08:23:00,3,3,1,7,233
13004,11143.99,46,2009-12-15 09:44:00,1,5,5,11,367
13005,935.03,6,2010-09-08 12:52:00,3,4,3,10,333
13006,81.57,1,2011-10-14 13:49:00,2,1,1,4,133
13007,175.25,1,2010-05-09 10:38:00,5,1,1,7,233
13008,543.28,7,2009-12-16 16:07:00,4,4,2,10,333
13009,234.0,1,2010-02-05 12:22:00,5,1,1,7,233
13010,330.12,2,2010-03-01 11:28:00,4,2,2,8,267
13011,50.550000000000004,1,2010-12-02 17:22:00,4,1,1,6,200
13012,2576.1800000000003,15,2010-04-26 14:14:00,1,5,4,10,333
13013,11073.48,31,2009-12-14 10:34:00,1,5,5,11,367
13014,5220.83,18,2010-10-03 11:35:00,1,5,5,11,367
13015,6459.08,14,2010-04-15 16:35:00,2,5,5,12,400
13016,789.89,3,2011-08-08 15:00:00,3,3,3,9,300
13017,204.0,1,2011-12-02 15:53:00,1,1,1,3,100
13018,9742.81,37,2010-03-01 12:34:00,1,5,5,11,367
13019,1212.95,8,2009-12-06 15:40:00,4,4,4,12,400
13020,606.96,5,2010-02-18 10:35:00,5,3,3,11,367
13021,4806.66,24,2009-12-05 12:02:00,1,5,5,11,367
13022,65.3,1,2010-10-06 10:50:00,5,1,1,7,233
13023,1449.03,3,2010-06-29 09:51:00,3,3,4,10,333
13024,535.42,3,2010-05-06 14:25:00,5,3,2,10,333
13025,323.39,1,2009-12-08 10:02:00,5,1,2,8,267
13026,1690.12,13,2009-12-13 11:34:00,1,5,4,10,333
13027,17052.0,23,2010-01-20 10:41:00,3,5,5,13,433
13028,659.68,3,2011-10-25 14:09:00,2,3,3,8,267
13029,1927.3,5,2010-07-04 13:46:00,2,3,4,9,300
13030,752.4399999999999,2,2010-12-06 14:31:00,1,2,3,6,200
13031,3292.84,5,2010-06-03 14:57:00,4,3,5,12,400
13032,2790.0,11,2010-09-05 14:01:00,2,5,4,11,367
13033,220.55,2,2010-10-06 09:37:00,4,2,1,7,233
13034,756.82,3,2010-11-03 15:22:00,2,3,3,8,267
13035,1328.95,4,2010-10-04 15:41:00,2,3,4,9,300
13036,307.1,1,2010-01-24 11:35:00,5,1,2,8,267
13037,3842.55,16,2009-12-03 17:04:00,3,5,5,13,433
13038,908.46,3,2011-02-22 11:43:00,3,3,3,9,300
13039,1010.73,4,2009-12-17 16:43:00,5,3,3,11,367
13040,676.99,2,2011-11-06 13:53:00,1,2,3,6,200
13041,799.13,4,2010-04-29 08:43:00,5,3,3,11,367
13042,1454.84,4,2009-12-07 15:42:00,5,3,4,12,400
13043,471.57,2,2011-03-11 14:52:00,4,2,2,8,267
13044,4818.35,13,2010-01-08 14:46:00,4,5,5,14,467
13045,808.92,3,2010-08-10 13:02:00,3,3,3,9,300
13046,949.25,3,2010-09-09 13:09:00,2,3,3,8,267
13047,8100.09,42,2009-12-16 11:43:00,2,5,5,12,400
13048,4000.08,13,2010-01-27 12:55:00,1,5,5,11,367
13049,1384.14,5,2010-11-03 15:39:00,3,3,4,10,333
13050,11464.43,57,2009-12-15 15:06:00,1,5,5,11,367
13051,155.8,2,2010-03-30 11:11:00,5,2,1,8,267
13052,3119.33,7,2010-02-23 12:31:00,4,4,5,13,433
13053,127.65,1,2010-03-28 11:28:00,5,1,1,7,233
13054,-14.0,1,2010-01-26 16:24:00,5,1,1,7,233
13055,2292.5099999999998,6,2010-10-06 08:17:00,3,4,4,11,367
13056,209.48,1,2010-06-06 14:10:00,5,1,1,7,233
13057,528.24,4,2010-03-18 12:14:00,5,3,2,10,333
13058,271.40000000000003,3,2011-07-11 12:01:00,2,3,2,7,233
13059,2261.2200000000003,12,2010-03-31 12:23:00,4,5,4,13,433
13060,307.53,1,2011-03-31 11:37:00,4,1,2,7,233
13061,248.61,1,2011-09-28 16:04:00,3,1,1,5,167
13062,346.98,1,2011-06-01 15:12:00,4,1,2,7,233
13063,188.4,1,2010-08-16 12:27:00,5,1,1,7,233
13064,1666.8400000000001,6,2010-04-27 10:08:00,1,4,4,9,300
13065,1050.1000000000001,6,2010-06-10 11:44:00,4,4,3,11,367
13066,430.9,3,2011-11-07 17:06:00,2,3,2,7,233
13067,508.51,3,2010-09-19 13:43:00,3,3,2,8,267
13068,344.0,2,2011-01-24 08:20:00,1,2,2,5,167
13069,8348.79,42,2010-06-14 14:27:00,1,5,5,11,367
13070,743.9,5,2009-12-02 12:23:00,4,3,3,10,333
13071,129.22,1,2010-04-06 13:37:00,5,1,1,7,233
13072,177.15,1,2011-03-18 08:12:00,4,1,1,6,200
13073,418.08,2,2010-09-28 09:27:00,4,2,2,8,267
13074,1362.8400000000001,5,2009-12-16 11:46:00,5,3,4,12,400
13075,919.61,1,2011-08-02 10:19:00,3,1,3,7,233
13076,135.4,1,2010-09-08 10:27:00,5,1,1,7,233
13077,2716.15,14,2009-12-11 11:17:00,1,5,4,10,333
13078,28369.440000000002,95,2009-12-01 09:06:00,1,5,5,11,367
13079,419.18,6,2010-10-18 14:15:00,1,4,2,7,233
13080,260.83,5,2010-04-09 13:07:00,3,3,2,8,267
13081,55961.37,44,2009-12-08 13:58:00,1,5,5,11,367
13082,7268.92,25,2009-12-22 15:37:00,3,5,5,13,433
13083,395.43,3,2010-10-10 13:38:00,1,3,2,6,200
13084,116.44999999999999,2,2010-08-05 08:49:00,5,2,1,8,267
13085,1459.46,10,2009-12-01 07:45:00,3,4,4,11,367
13086,439.33000000000004,1,2010-11-22 10:28:00,4,1,2,7,233
13087,313.64,1,2009-12-13 15:16:00,5,1,2,8,267
13088,236.11,1,2010-10-18 15:35:00,5,1,1,7,233
13089,109893.24,247,2009-12-02 15:44:00,1,5,5,11,367
13090,12759.93,30,2010-08-02 13:58:00,1,5,5,11,367
13091,-130.21999999999997,6,2009-12-08 12:25:00,2,4,1,7,233
13092,2007.33,15,2010-02-10 08:44:00,3,5,4,12,400
13093,53274.33,88,2009-12-04 10:32:00,4,5,5,14,467
13094,1990.9800000000002,17,2010-11-15 14:15:00,2,5,4,11,367
13095,74.39999999999999,1,2011-09-30 12:03:00,3,1,1,5,167
13096,419.70000000000005,1,2010-11-10 14:08:00,4,1,2,7,233
13097,12796.61,40,2009-12-01 13:31:00,2,5,5,12,400
13098,28658.88,41,2011-01-26 13:46:00,1,5,5,11,367
13099,207.35999999999999,1,2011-09-01 17:40:00,3,1,1,5,167
13100,-1598.67,1,2010-03-25 12:28:00,5,1,1,7,233
13101,695.4,4,2010-01-27 15:49:00,4,3,3,10,333
13102,11123.3,42,2010-05-06 13:12:00,1,5,5,11,367
13103,709.64,3,2010-05-11 14:41:00,2,3,3,8,267
13104,1709.1,9,2010-02-24 15:06:00,1,4,4,9,300
13105,72.0,1,2010-09-29 13:41:00,5,1,1,7,233
13106,586.46,3,2010-10-22 13:10:00,3,3,3,9,300
13107,5109.62,15,2009-12-08 18:43:00,2,5,5,12,400
13108,748.46,2,2010-09-30 17:09:00,4,2,3,9,300
13109,1107.58,7,2010-06-06 12:59:00,1,4,3,8,267
13110,2896.17,14,2009-12-01 14:14:00,2,5,5,12,400
13111,321.88000000000005,1,2009-12-21 09:00:00,5,1,2,8,267
13112,-5.44,3,2009-12-08 17:40:00,5,3,1,9,300
13113,16236.44,60,2010-03-28 16:13:00,1,5,5,11,367
13114,234.38,1,2009-12-09 09:56:00,5,1,1,7,233
13115,5379.45,23,2010-02-17 13:06:00,1,5,5,11,367
13116,485.19,2,2011-07-24 14:33:00,3,2,2,7,233
13117,2253.96,19,2010-03-26 13:50:00,2,5,4,11,367
13118,2334.1,12,2010-09-26 15:46:00,2,5,4,11,367
13119,134.9,1,2010-02-09 08:38:00,5,1,1,7,233
13120,30.599999999999998,1,2011-04-15 10:19:00,4,1,1,6,200
13121,254.73,2,2011-03-15 16:47:00,4,2,1,7,233
13122,922.39,2,2011-04-13 14:12:00,3,2,3,8,267
13123,506.75,2,2010-06-28 12:43:00,5,2,2,9,300
13124,4641.66,4,2010-11-19 15:50:00,3,3,5,11,367
13125,148.62,1,2010-07-04 11:58:00,5,1,1,7,233
13126,3679.03,19,2010-03-02 12:24:00,1,5,5,11,367
13127,259.17,1,2011-09-23 10:26:00,3,1,2,6,200
13128,263.5,1,2010-03-18 15:08:00,5,1,2,8,267
13129,233.25,2,2010-06-28 11:54:00,5,2,1,8,267
13130,64.0,1,2011-09-06 15:30:00,3,1,1,5,167
13131,3279.77,8,2010-02-09 09:47:00,2,4,5,11,367
13132,77.3,1,2011-03-23 12:44:00,4,1,1,6,200
13133,200.45000000000002,3,2010-09-06 15:30:00,4,3,1,8,267
13134,2422.28,9,2010-10-19 13:21:00,3,4,4,11,367
13135,3371.45,2,2010-08-05 17:28:00,4,2,5,11,367
13136,6097.900000000001,24,2009-12-08 17:27:00,2,5,5,12,400
13137,7541.61,17,2010-07-25 15:40:00,1,5,5,11,367
13138,1261.26,8,2010-11-08 11:45:00,2,4,4,10,333
13139,8193.83,9,2010-09-28 09:12:00,1,4,5,10,333
13140,1054.92,5,2010-08-05 19:05:00,3,3,3,9,300
13141,7524.13,21,2009-12-09 13:34:00,3,5,5,13,433
13142,307.09,1,2011-11-20 16:07:00,2,1,2,5,167
13143,399.2,2,2010-05-04 12:22:00,5,2,2,9,300
13144,135.35,2,2010-10-04 14:14:00,4,2,1,7,233
13145,1124.77,8,2010-04-19 11:11:00,2,4,3,9,300
13146,228.91,1,2011-11-13 15:29:00,2,1,1,4,133
13147,712.8000000000001,4,2011-09-01 12:28:00,1,3,3,7,233
13148,7999.610000000001,36,2009-12-07 15:26:00,2,5,5,12,400
13149,1676.06,4,2011-02-23 13:57:00,1,3,4,8,267
13150,435.02,4,2010-03-19 09:03:00,5,3,2,10,333
13151,2396.16,5,2010-03-22 09:40:00,4,3,4,11,367
13152,2114.98,9,2010-01-14 10:01:00,5,4,4,13,433
13153,486.22,1,2011-12-04 12:14:00,1,1,2,4,133
13154,997.4300000000001,5,2009-12-04 08:46:00,3,3,3,9,300
13155,1370.48,6,2010-08-05 09:30:00,2,4,4,10,333
13156,1586.54,3,2010-02-01 13:45:00,4,3,4,11,367
13157,5667.71,10,2010-03-08 11:59:00,2,4,5,11,367
13158,1508.18,5,2010-11-16 17:12:00,3,3,4,10,333
13159,1371.25,5,2011-08-16 11:44:00,1,3,4,8,267
13160,91.8,1,2011-11-17 13:07:00,2,1,1,4,133
13161,472.13,2,2010-07-27 12:44:00,4,2,2,8,267
13162,9116.94,19,2009-12-04 13:59:00,3,5,5,13,433
13163,0.0,2,2010-02-21 16:22:00,5,2,1,8,267
13164,297.46000000000004,3,2010-02-10 11:52:00,5,3,2,10,333
13165,1451.16,3,2010-10-22 17:04:00,2,3,4,9,300
13166,873.43,3,2010-10-21 14:29:00,4,3,3,10,333
13167,1125.15,5,2010-11-14 12:58:00,2,3,3,8,267
13168,1831.68,6,2010-06-15 15:00:00,2,4,4,10,333
13169,840.08,3,2010-05-26 15:58:00,3,3,3,9,300
13170,108.81,1,2011-11-13 12:19:00,2,1,1,4,133
13171,426.81,5,2011-02-13 14:16:00,1,3,2,6,200
13172,69.6,1,2010-11-04 15:10:00,4,1,1,6,200
13173,2380.9700000000003,13,2009-12-10 12:52:00,1,5,4,10,333
13174,7995.36,12,2009-12-04 15:40:00,1,5,5,11,367
13175,793.1,4,2009-12-04 12:11:00,5,3,3,11,367
13176,481.49,1,2011-10-24 15:43:00,2,1,2,5,167
13177,512.2,2,2010-10-05 10:35:00,3,2,2,7,233
13178,13997.89,25,2009-12-16 14:00:00,2,5,5,12,400
13179,572.3100000000001,1,2010-03-31 11:40:00,5,1,3,9,300
13180,86.10000000000001,1,2010-04-11 13:37:00,5,1,1,7,233
13181,359.69,1,2010-11-23 15:05:00,4,1,2,7,233
13182,121.18,1,2011-10-25 13:46:00,2,1,1,4,133
13183,7010.88,18,2010-03-14 12:32:00,1,5,5,11,367
13184,1616.45,12,2011-02-22 17:25:00,1,5,4,10,333
13185,71.4,1,2011-03-17 11:56:00,4,1,1,6,200
13186,1539.69,5,2011-08-03 09:09:00,2,3,4,9,300
13187,322.65999999999997,5,2010-03-25 17:18:00,4,3,2,9,300
13188,114.60000000000001,1,2011-11-28 15:28:00,1,1,1,3,100
